timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,URL,Latency
05/10/2017 19:04,529,675 /escm/login/auth,200,OK,Thread Group 1-1,text,true,,5976,1,1,http://10.10.3.16:8080/escm/login/auth,526
05/10/2017 19:04,529,Hit_the_portal_with-cache,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,5976,1,1,null,526
05/10/2017 19:04,35,675 /escm/login/auth,200,OK,Thread Group 1-2,text,true,,5976,2,2,http://10.10.3.16:8080/escm/login/auth,33
05/10/2017 19:04,35,Hit_the_portal_with-cache,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,5976,2,2,null,33
05/10/2017 19:04,1066,676 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-1,text,true,,9588,2,2,http://10.10.3.16:8080/escm/dashboard/myAccountInfo,253
05/10/2017 19:04,44,675 /escm/login/auth,200,OK,Thread Group 1-3,text,true,,5976,3,3,http://10.10.3.16:8080/escm/login/auth,41
05/10/2017 19:04,44,Hit_the_portal_with-cache,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,5976,3,3,null,41
05/10/2017 19:04,1023,676 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-2,text,true,,9588,3,3,http://10.10.3.16:8080/escm/dashboard/myAccountInfo,203
05/10/2017 19:04,757,680 /escm/dashboard/myAccountInfo,200,OK,Thread Group 1-1,text,true,,8443,3,3,http://10.10.3.16:8080/escm/dashboard/myAccountInfo,752
05/10/2017 19:04,1823,SP_user_login_46_with_cache,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-1,,true,,18031,3,3,null,1005
05/10/2017 19:04,772,680 /escm/dashboard/myAccountInfo,200,OK,Thread Group 1-2,text,true,,8443,3,3,http://10.10.3.16:8080/escm/dashboard/myAccountInfo,768
05/10/2017 19:04,1795,SP_user_login_46_with_cache,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-2,,true,,18031,3,3,null,971
05/10/2017 19:04,990,676 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-3,text,true,,9588,4,4,http://10.10.3.16:8080/escm/dashboard/myAccountInfo,185
05/10/2017 19:04,36,675 /escm/login/auth,200,OK,Thread Group 1-4,text,true,,5976,4,4,http://10.10.3.16:8080/escm/login/auth,34
05/10/2017 19:04,36,Hit_the_portal_with-cache,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,5976,4,4,null,34
05/10/2017 19:04,846,681 /escm/customer/index,200,OK,Thread Group 1-1,text,true,,16045,4,4,http://10.10.3.16:8080/escm/customer/list,12
05/10/2017 19:04,728,681 /escm/customer/index,200,OK,Thread Group 1-2,text,true,,16049,4,4,http://10.10.3.16:8080/escm/customer/list,14
05/10/2017 19:04,774,680 /escm/dashboard/myAccountInfo,200,OK,Thread Group 1-3,text,true,,8443,4,4,http://10.10.3.16:8080/escm/dashboard/myAccountInfo,765
05/10/2017 19:04,1764,SP_user_login_46_with_cache,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-3,,true,,18031,4,4,null,950
05/10/2017 19:04,43,675 /escm/login/auth,200,OK,Thread Group 1-5,text,true,,5976,5,5,http://10.10.3.16:8080/escm/login/auth,40
05/10/2017 19:04,43,Hit_the_portal_with-cache,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,5976,5,5,null,40
05/10/2017 19:04,1035,676 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-4,text,true,,9588,5,5,http://10.10.3.16:8080/escm/dashboard/myAccountInfo,186
05/10/2017 19:04,811,682 /escm/customer/list,200,OK,Thread Group 1-1,text,true,,15778,5,5,http://10.10.3.16:8080/escm/customer/list,806
05/10/2017 19:04,18,684 /escm/customer/setSearchBy,200,OK,Thread Group 1-1,text,true,,457,5,5,http://10.10.3.16:8080/escm/customer/setSearchBy,18
05/10/2017 19:04,11,686 /escm/messages,200,OK,Thread Group 1-1,text,true,,461,5,5,http://10.10.3.16:8080/escm/messages,10
05/10/2017 19:04,817,682 /escm/customer/list,200,OK,Thread Group 1-2,text,true,,15783,5,5,http://10.10.3.16:8080/escm/customer/list,790
05/10/2017 19:04,10,684 /escm/customer/setSearchBy,200,OK,Thread Group 1-2,text,true,,457,5,5,http://10.10.3.16:8080/escm/customer/setSearchBy,9
05/10/2017 19:04,7,686 /escm/messages,200,OK,Thread Group 1-2,text,true,,461,5,5,http://10.10.3.16:8080/escm/messages,7
05/10/2017 19:04,819,681 /escm/customer/index,200,OK,Thread Group 1-3,text,true,,16049,5,5,http://10.10.3.16:8080/escm/customer/list,9
05/10/2017 19:04,334,685 /escm/customer/listByCriteria,200,OK,Thread Group 1-2,text,true,,4502,5,5,http://10.10.3.16:8080/escm/customer/listByCriteria,333
05/10/2017 19:04,374,685 /escm/customer/listByCriteria,200,OK,Thread Group 1-1,text,true,,4502,5,5,http://10.10.3.16:8080/escm/customer/listByCriteria,367
05/10/2017 19:04,835,680 /escm/dashboard/myAccountInfo,200,OK,Thread Group 1-4,text,true,,8438,5,5,http://10.10.3.16:8080/escm/dashboard/myAccountInfo,796
05/10/2017 19:04,1870,SP_user_login_46_with_cache,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-4,,true,,18026,5,5,null,982
05/10/2017 19:04,572,687 /escm/customer/renderCustomerOrganizationDetails,200,OK,Thread Group 1-2,text,true,,40201,6,6,http://10.10.3.16:8080/escm/customer/renderCustomerOrganizationDetails,558
05/10/2017 19:04,8,688 /escm/messages,200,OK,Thread Group 1-2,text,true,,461,6,6,http://10.10.3.16:8080/escm/messages,8
